PG.Qvalue	PG.ProteinGroups	PG.ProteinAccessions	PG.ProteinDescriptions	PG.ProteinNames	PG.FastaFiles	PG.NrOfPrecursorsIdentified (Experiment-wide)	[1] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S1.raw.PG.Quantity	[2] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S2.raw.PG.Quantity	[3] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S3.raw.PG.Quantity	[4] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S4.raw.PG.Quantity	[5] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S5.raw.PG.Quantity	[6] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S6.raw.PG.Quantity	[7] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S7.raw.PG.Quantity	[8] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S8.raw.PG.Quantity	[9] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S9.raw.PG.Quantity	[1] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S1.raw.PG.IBAQ	[2] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S2.raw.PG.IBAQ	[3] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S3.raw.PG.IBAQ	[4] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S4.raw.PG.IBAQ	[5] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S5.raw.PG.IBAQ	[6] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S6.raw.PG.IBAQ	[7] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S7.raw.PG.IBAQ	[8] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S8.raw.PG.IBAQ	[9] 20260130_MK_DONAU_RNOJO_noFAIMS_uPAC50_68min_2041_DIA_MS2_500ng_S9.raw.PG.IBAQ
0,001586357326987904	B7GT35	B7GT35	Major facilitator superfamily MFS_1	B7GT35_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	4	9522,44921875	14566,0390625	11735,623046875	12781,4345703125	10928,2841796875	17078,513671875	NaN	NaN	NaN	1547,7	2370,4	1848,9	2232,7	1890,2	2497,5	NaN	NaN	NaN
0,0030189366351056086	B7GT36	B7GT36	Putative proline/betaine transporter	B7GT36_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	2	21479,220703125	29671,03515625	29900,369140625	33463,9921875	22586,244140625	35595,46484375	NaN	NaN	NaN	2316,9	3774,8	3632	4168,1	3508,7	4349,2	NaN	NaN	NaN
0	B7GT37	B7GT37	Ketol-acid reductoisomerase (NADP(+))	B7GT37_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	56	1320608,5	2116788,75	1502248	2293538	1861328,5	2361653	38736,69921875	32826,89453125	31648,466796875	340520,812	491917,906	405089,094	531116	478377,594	540459,375	13380,1	6830,8	11747,1
1	B7GT37_Decoy	B7GT37	NaN	B7GT37	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,000349320765178819	B7GT38	B7GT38	Cobalt transport protein	B7GT38_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	1	NaN	7035,01220703125	3341,6396484375	3234,123779296875	4413,7529296875	5481,23779296875	NaN	NaN	NaN	NaN	703,5	334,2	323,4	441,4	548,1	NaN	NaN	NaN
0	B7GT39	B7GT39	ABC transporter related	B7GT39_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	24	68537,0703125	92055,5859375	66196,75	88149,53125	64791,81640625	87479,09375	NaN	NaN	NaN	33014	49140,5	29988,6	42907,699	31441,5	41667,102	NaN	NaN	NaN
1	B7GT39_Decoy	B7GT39	NaN	B7GT39	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,001610305958132045	B7GT40	B7GT40	Biotin transporter	B7GT40_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	4	3157,786376953125	12989,1865234375	8716,416015625	13950,8623046875	11661,9404296875	12517,732421875	NaN	NaN	NaN	1375,2	4719,8	3343,4	5347,6	4375,3	6180,9	NaN	NaN	NaN
0	B7GT42	B7GT42	Ketol-acid reductoisomerase (NADP(+))	B7GT42_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	44	1739086,75	2572112,5	2130852,25	2564828,75	2073615,875	2633258	52128	12738,677734375	42712,5234375	366911,406	538984,625	456040,594	523440,906	465237,812	530934	16120,5	4939,3	12248,5
1	B7GT42_Decoy	B7GT42	NaN	B7GT42	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT43	B7GT43	Alpha amylase, catalytic region	B7GT43_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	15	26311,181640625	31640,025390625	25433,119140625	29822,958984375	27744,3515625	33083,625	NaN	NaN	NaN	3545,6	6021,4	3509,5	3935	3645,3	3905,2	NaN	NaN	NaN
1	B7GT43_Decoy	B7GT43	NaN	B7GT43	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT44	B7GT44	Regulatory protein, LacI	B7GT44_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	8	22323,181640625	26452,076171875	24120,216796875	29205,41796875	22133,080078125	30729,51171875	NaN	NaN	NaN	4485,6	5231,8	5512,4	6050,6	4512,3	6290,1	NaN	NaN	NaN
1	B7GT44_Decoy	B7GT44	NaN	B7GT44	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,05479662317728319	B7GT45	B7GT45	4-alpha-glucanotransferase	B7GT45_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT47	B7GT47	Chaperone protein DnaK	DNAK_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	89	2239896,75	3061993	2359787,5	2971625,5	2247464,5	3180215,25	118408,78125	38408,6015625	109476,3515625	562313,812	772136,875	625431,5	737414,125	624798,312	741493,625	24081,4	9531,7	23187,199
1	B7GT47_Decoy	B7GT47	NaN	B7GT47	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT48	B7GT48	Protein GrpE	B7GT48_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	14	133291,609375	200147	168477,265625	191772,359375	185654,546875	228181,4375	5535,6591796875	4032,338623046875	7307,974609375	49510,5	76743,703	64357,301	71304,297	62628,199	81603	1668,3	1075,9	2276,9
1	B7GT48_Decoy	B7GT48	NaN	B7GT48	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT49	B7GT49	Heat shock protein DnaJ domain protein	B7GT49_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	21	88199,8125	96828,3671875	89594,8046875	108204,6015625	84567,2421875	110135,6875	4007,413818359375	2838,4375	3375,5283203125	21648,5	28198,199	26698,6	30528,4	23283,4	29985,1	915,2	312,1	582,4
1	B7GT49_Decoy	B7GT49	NaN	B7GT49	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT50	B7GT50	Putative transcriptional regulator, MerR family	B7GT50_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	8	7428,7412109375	13216,072265625	8574,060546875	9070,48828125	8786,87890625	9649,0126953125	176,0419921875	NaN	NaN	3955,6	6238,3	4122,2	4690,7	4299,5	4922,9	17	NaN	0
0,00016242937853107344	B7GT51	B7GT51	Xanthine/uracil/vitamin C permease	B7GT51_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	1	NaN	627,013427734375	1148,619140625	1990,0802001953125	639,5379028320312	1935,0933837890625	NaN	NaN	NaN	NaN	52,3	95,7	165,8	53,3	161,3	NaN	NaN	NaN
0	B7GT52	B7GT52	Putative acyl protein synthase/acyl-CoA reductase-like protein	B7GT52_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	18	74702,7734375	104580,8984375	76218,2578125	98827,2890625	82665,40625	97448,015625	NaN	NaN	NaN	14664,1	22023,699	16593,5	21253,699	18626,9	21189,801	NaN	NaN	NaN
1	B7GT52_Decoy	B7GT52	NaN	B7GT52	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,00022862368541380886	B7GT53	B7GT53	Acyl-CoA reductase	B7GT53_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	3	12450,1865234375	12146,8388671875	11848,314453125	15476,9013671875	12182,2744140625	15546,3759765625	NaN	NaN	NaN	1318,5	1281	1357,7	1597,4	1236,8	1637	NaN	NaN	NaN
0	B7GT54	B7GT54	Short-chain dehydrogenase/reductase SDR	B7GT54_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	5	24915,865234375	29429,275390625	22615,689453125	28868,96875	24897,484375	32144,142578125	4370,87255859375	NaN	NaN	5656,8	7175,5	5648,1	7245,1	5580,7	8176,8	190,5	NaN	NaN
0	B7GT55	B7GT55	HAD-superfamily hydrolase, subfamily IA, variant 3	B7GT55_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	15	163938,078125	215456,828125	182135,890625	235172,359375	191310,6875	203835,46875	2887,486083984375	NaN	NaN	100844,5	150885,5	93500,5	165605,906	133734,594	106002,797	1592,4	NaN	NaN
1	B7GT55_Decoy	B7GT55	NaN	B7GT55	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT56	B7GT56	DedA integral membrane protein	B7GT56_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	4	12080,1396484375	41796,171875	37193,4765625	47232,796875	37410,10546875	48266,2890625	181,65432739257812	NaN	NaN	5274,4	17768,199	16280,3	23213,4	16661,199	22481,1	64,9	NaN	NaN
0	B7GT64	B7GT64	Diacylglycerol kinase, catalytic region	B7GT64_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	12	25208,02734375	33231,453125	26599,96875	40539,0234375	36292,1953125	36656,18359375	NaN	NaN	NaN	5522,5	7597,5	5953,4	8482,6	8282,4	8141,9	NaN	NaN	NaN
1	B7GT64_Decoy	B7GT64	NaN	B7GT64	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,001610305958132045	B7GT65	B7GT65	Transcriptional regulator, TetR family	B7GT65_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	4	6335,40576171875	10949,03515625	7071,18310546875	10893,68359375	8280,42578125	11264,990234375	NaN	NaN	NaN	1503	2372,3	2001,9	2901,6	1882,9	3247,7	NaN	NaN	NaN
0	B7GT66	B7GT66	DNA-directed DNA polymerase	B7GT66_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	40	35458,30859375	48785,80078125	37862,0234375	49222,734375	38127,9296875	51051,41015625	NaN	NaN	NaN	9841,9	13977,9	10319	13095,6	10969,5	13597,1	NaN	NaN	NaN
1	B7GT66_Decoy	B7GT66	NaN	B7GT66	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT67	B7GT67	Recombination protein RecR	RECR_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	10	36880,91796875	41683,92578125	31641,70703125	42439,11328125	37593,89453125	39126,16796875	800,7368774414062	NaN	NaN	10768,6	12604,9	10413,5	10867,9	12635,8	12406,8	110,1	NaN	NaN
1	B7GT67_Decoy	B7GT67	NaN	B7GT67	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,0004419889502762431	B7GT70	B7GT70	Aspartokinase	B7GT70_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	16	95390,5390625	109690,171875	90728,40625	109956,6640625	88894,140625	107667,65625	NaN	527,4661254882812	NaN	33924,5	32230,1	30902,301	34242	31321,801	36010,301	NaN	18	NaN
1	B7GT70_Decoy	B7GT70	NaN	B7GT70	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT71	B7GT71	aspartate kinase	B7GT71_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	20	800494,3125	828307	690927,875	880886,8125	636101,1875	885413,5	38442,33984375	NaN	13560,326171875	235632,906	238229,5	176282,797	263249,312	204023,406	281741,406	5448,7	NaN	2933,4
1	B7GT71_Decoy	B7GT71	NaN	B7GT71	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT72	B7GT72	Aspartate-semialdehyde dehydrogenase	B7GT72_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	36	186972,109375	219252,59375	164233,203125	199284,28125	150656,171875	184123,5625	6520,2587890625	NaN	4985,58349609375	52221,102	71147	58538	71057	56162	68249,102	1118,9	411,1	1590,9
1	B7GT72_Decoy	B7GT72	NaN	B7GT72	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT73	B7GT73	Uncharacterized protein	B7GT73_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	15	62892,15625	75143,5	58460,4140625	77502,6015625	65236,59765625	69137,515625	NaN	NaN	NaN	16261,6	23445,5	20256,199	24324,6	20883,4	25278,301	NaN	NaN	NaN
1	B7GT73_Decoy	B7GT73	NaN	B7GT73	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT74	B7GT74	Metallophosphoesterase	B7GT74_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	18	42411,390625	55914,96484375	38339,33984375	55514,95703125	46433,046875	57316,88671875	NaN	NaN	NaN	10527,8	13612,2	9740,9	13648,2	10438,3	13794,3	NaN	NaN	NaN
1	B7GT74_Decoy	B7GT74	NaN	B7GT74	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT76	B7GT76	2-isopropylmalate synthase	LEU1_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	62	207397,890625	330037,3125	253922,890625	286963,65625	244940,125	331602,5625	6696,59326171875	NaN	5194,0419921875	42547,398	87905,703	61923,898	69374,703	56742,102	85485,703	1046,5	NaN	936,8
1	B7GT76_Decoy	B7GT76	NaN	B7GT76	NaN	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT77	B7GT77	Glycosyl transferase, family 51	B7GT77_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	16	15788,0517578125	18813,111328125	17452,9453125	20242,876953125	16480,29296875	21978,064453125	NaN	NaN	NaN	2392,6	2970,4	2730,5	2955,7	2392,1	3166,7	NaN	NaN	NaN
1	B7GT77_Decoy	B7GT77	NaN	B7GT77	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,002405986903648269	B7GT78	B7GT78	Phosphoesterase, PA-phosphatase related	B7GT78_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	1	20883,927734375	29116,13671875	20005,056640625	30752,7578125	22056,998046875	36200,1328125	NaN	NaN	NaN	1740,3	2426,3	1667,1	2562,7	1838,1	3016,7	NaN	NaN	NaN
0	B7GT79	B7GT79	DNA topoisomerase 1	B7GT79_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	77	70294,609375	82078,796875	69747,9765625	85056,609375	70134,5390625	86260,2421875	NaN	NaN	NaN	22157,4	27149,4	24123,699	27354	24778,9	28904,301	NaN	NaN	NaN
1	B7GT79_Decoy	B7GT79	NaN	B7GT79	NaN	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT80	B7GT80	Thymidylate kinase	KTHY_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	10	20243,2890625	22290,1953125	19392,04296875	23476,9296875	21836,341796875	28735,435546875	NaN	3336,372314453125	NaN	3718,1	7222,3	4557,9	6347,1	4127,9	7993,6	NaN	1108,5	NaN
1	B7GT80_Decoy	B7GT80	NaN	B7GT80	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT81	B7GT81	AAA ATPase	B7GT81_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	13	17061,673828125	23158,529296875	9277,703125	14707,3818359375	7864,68896484375	15849,2431640625	NaN	109872,125	61148,41796875	3123,8	3403,6	3515,3	3560,7	2998,1	4095	NaN	1272,9	708,4
1	B7GT81_Decoy	B7GT81	NaN	B7GT81	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT82	B7GT82	Regulatory protein, LacI	B7GT82_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	9	42233,46875	63758,71875	47737,44921875	49605,0625	46560,4765625	53506,171875	2932,600341796875	1791,095458984375	2875,124755859375	18197,1	24734,801	20223,9	20724,4	19916,6	23175,5	603,5	585,8	966,2
0	B7GT83	B7GT83	Phosphocarrier protein HPr	B7GT83_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	6	1197830,375	1292106,875	1072565,875	1492074,5	1164333,375	1454470	210969,65625	218806,265625	261236,390625	1176333,5	1266330,125	1021973,875	1387586,375	1267363,25	1329627,75	274165,594	261333,797	196843,406
0	B7GT84	B7GT84	Phosphoenolpyruvate-protein phosphotransferase	B7GT84_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	52	510062,125	585304,6875	462022,40625	570972,8125	453966,25	590282,875	44550,71875	27332,1015625	46125,08984375	175166,094	202368,703	160300,203	198502,906	166347	206401,797	15378,6	8975,7	15865,9
1	B7GT84_Decoy	B7GT84	NaN	B7GT84	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT85	B7GT85	YbhB/YbcL family Raf kinase inhibitor-like protein	B7GT85_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	13	165626,671875	194530,3125	173668,015625	186504,78125	165598,90625	185356,109375	4634,76953125	NaN	4085,185791015625	59087,301	85037,297	69456,203	78676,102	69512,898	80455,797	1143,3	NaN	952,9
1	B7GT85_Decoy	B7GT85	NaN	B7GT85	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT86	B7GT86	Dipeptidase	B7GT86_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	38	313884,90625	357804,875	349985	362085,875	258609,203125	358608,71875	7771,86962890625	1502,901123046875	7148,17236328125	61376,398	81284,797	75077,703	82287,398	67833,297	81855,797	1559,3	960,5	1855,8
1	B7GT86_Decoy	B7GT86	NaN	B7GT86	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT87	B7GT87	formate--tetrahydrofolate ligase	B7GT87_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	81	2418745	3003674,5	2570853,75	3152895	2325772,5	3113634,75	53395,71875	12518,4873046875	46975,7109375	517963,094	670139,5	588107	670047,875	532714,125	697586,688	11997,6	3393,8	10815
1	B7GT87_Decoy	B7GT87	NaN	B7GT87	NaN	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT88	B7GT88	Macrophage migration inhibitory factor	B7GT88_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	11	61023,390625	78496,3671875	48658,3359375	73623,6328125	48438,4296875	72467,3671875	4524,5654296875	979,1494750976562	1480,1123046875	25430,1	28513	38939,301	34192,602	18672,6	69036,297	1758,8	478,4	744,5
1	B7GT88_Decoy	B7GT88	NaN	B7GT88	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT89	B7GT89	GtrA family protein	B7GT89_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	7	63980,1015625	56616,5390625	62662,23828125	76734,6484375	65109,23046875	70326,171875	NaN	NaN	NaN	19221,801	20836,4	22791,199	27046,801	25977,199	26047,1	NaN	NaN	NaN
0	B7GT90	B7GT90	Putative transcriptional regulator	B7GT90_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	21	16049,0703125	19102,427734375	18558,380859375	21450,640625	19265,876953125	22447,45703125	NaN	NaN	NaN	5159,2	5070,8	5064,3	6732,6	5556,4	6331	NaN	NaN	NaN
1	B7GT90_Decoy	B7GT90	NaN	B7GT90	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0,001610305958132045	B7GT91	B7GT91	Major facilitator superfamily MFS_1	B7GT91_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	3	3713,14013671875	7891,28125	5963,23876953125	6960,4228515625	5003,7900390625	6997,89794921875	NaN	NaN	NaN	547,1	1515,2	1181,4	1241,8	1139,8	1531,3	NaN	NaN	NaN
0	B7GT92	B7GT92	Phosphoglycerate mutase	B7GT92_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	18	11481,7529296875	14899,658203125	11894,431640625	14416,2705078125	11811,69921875	14912,2294921875	NaN	NaN	NaN	4455,1	6976,4	5886,4	7104,1	6210,8	7485,4	NaN	NaN	NaN
1	B7GT92_Decoy	B7GT92	NaN	B7GT92	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT93	B7GT93	Unassigned protein	B7GT93_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	10	69085,4296875	90541,453125	63370,95703125	77812,0078125	69138,7265625	96111,671875	NaN	NaN	NaN	22594,5	28481,5	24060,699	18722,301	23966,801	36431,898	NaN	NaN	NaN
0	B7GT94	B7GT94	Putative glucose-6-phosphate 1-epimerase	B7GT94_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	21	21439,357421875	38740,0546875	20029,216796875	41671,40234375	36610,94921875	42786,76171875	5661,32763671875	NaN	11560,287109375	16109,3	22768,801	18926	24244,9	20650,699	23477,199	8045,8	NaN	5760
1	B7GT94_Decoy	B7GT94	NaN	B7GT94	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT97	B7GT97	Glutamate--tRNA ligase	B7GT97_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	55	650889	767030,5	677979,0625	759021,5	689735,8125	763658	13785,5390625	2754,708251953125	10110,53125	113626,102	130749,703	119681,602	132126,797	115201,797	136248,5	1756,9	211,8	1076,5
1	B7GT97_Decoy	B7GT97	NaN	B7GT97	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GT98	B7GT98	Colicin transporter	B7GT98_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	5	17168,953125	29195,115234375	21363,810546875	26910,703125	14149,712890625	26088,853515625	NaN	61993,44140625	NaN	6800,3	9787,5	9739,4	10952,3	7301	12060,7	NaN	886	NaN
1	B7GT98_Decoy	B7GT98	NaN	B7GT98	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	B7GTA2	B7GTA2	Iron permease FTR1	B7GTA2_BIFLS	uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01	14	6285,9130859375	6453,9716796875	5565,55126953125	21465,677734375	25108,66015625	24831,03515625	25965,3984375	NaN	21112,41015625	1754,4	1467,8	1666	6970,5	8659,1	9306,6	869,8	NaN	707,2
1	B7GTA2_Decoy	B7GTA2	NaN	B7GTA2	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
